path,label
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/231.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/144.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/107.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1036.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/215.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/651.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/931.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/154.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/518.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/99.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/727.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/860.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/462.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/139.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/140.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/405.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/129.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/226.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/136.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/294.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/3.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/110.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/362.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/97.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/36.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/265.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/350.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/697.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/201.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/211.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/49.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/367.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/342.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/22.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/105.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/659.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/306.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/669.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1026.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/58.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/91.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/166.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/260.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/299.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/914.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/542.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/428.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/512.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/156.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/256.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/209.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/514.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/258.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/244.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/276.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/787.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/328.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/191.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/119.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/342.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/203.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/687.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/93.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/132.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/154.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/431.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/330.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/976.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/40.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/743.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/853.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/159.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/36.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/155.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/197.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/361.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/271.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/532.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/296.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/43.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/623.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/805.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/136.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/147.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/364.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/57.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/56.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/969.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/880.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/196.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/291.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/348.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/409.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/248.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/715.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/49.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/383.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/882.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/65.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/83.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/360.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/540.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/887.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/203.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/264.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1020.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/677.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/32.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/116.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/432.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/207.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/157.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/89.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/441.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/491.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/205.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/712.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/64.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/117.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/101.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/383.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/423.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/46.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/225.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/none/264.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/819.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/740.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/452.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/616.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/558.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/163.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/287.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/263.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/144.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/21.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/27.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/133.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/572.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/28.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/953.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/319.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/414.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/23.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/none/237.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/168.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/35.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/9.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/479.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/652.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/345.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/193.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/286.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/410.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/390.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/204.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/278.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/803.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1023.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/92.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/436.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/409.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/153.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/164.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/559.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1037.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/329.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/282.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/71.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/111.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/68.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/80.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/246.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/432.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/64.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/28.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/420.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/261.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/42.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/23.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/783.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/132.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/none/143.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/342.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/367.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/289.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/786.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/198.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/459.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/24.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/165.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/821.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/730.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/922.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/209.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/77.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/451.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/75.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/295.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/678.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/576.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/133.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/646.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/595.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/35.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/393.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/283.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/176.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/732.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/422.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/153.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/762.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/114.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/134.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/230.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/156.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/127.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/776.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/785.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1003.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/809.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/139.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/32.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/252.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/526.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/519.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/232.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/0.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1033.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/577.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/445.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/387.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/215.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/304.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/729.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/705.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/464.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/131.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/301.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/435.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/240.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/78.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/141.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/375.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/275.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/70.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/59.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/999.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/427.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/275.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/242.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/none/92.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/243.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/76.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/69.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/505.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/886.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/169.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/53.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/208.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/78.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/741.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/165.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/823.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/242.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/734.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1005.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/418.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/319.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/935.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/767.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/259.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/249.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/170.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/258.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/263.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/6.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/622.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/13.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/217.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/876.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/84.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/58.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/769.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/112.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/259.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/990.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/26.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/46.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/975.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/68.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/264.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/99.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/754.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/108.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/231.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/397.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/141.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/361.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/422.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/199.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/891.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/685.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/160.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/745.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/206.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/439.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/20.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/374.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/306.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/363.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/711.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/67.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/131.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/717.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/892.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/88.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/224.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/908.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/126.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/490.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/909.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/54.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/2.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/875.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/155.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/125.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/535.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/152.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/333.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/103.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/61.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/389.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/1004.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/104.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/2.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/1.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/947.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/none/31.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/105.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/45.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/744.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/280.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/895.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/7.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/777.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/271.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/177.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/792.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/ribosome/11.png,5
/shared/u/xiangruz/classification/experimental/Qiang/images/none/151.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/none/184.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/147.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/521.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/8.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/121.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/36.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/none/71.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/69.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/none/148.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/none/45.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/779.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/334.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_s/225.png,4
/shared/u/xiangruz/classification/experimental/Qiang/images/none/251.png,2
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/47.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/135.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/33.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/TRiC/72.png,0
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/430.png,3
/shared/u/xiangruz/classification/experimental/Qiang/images/membrane/225.png,1
/shared/u/xiangruz/classification/experimental/Qiang/images/proteasome_d/563.png,3
